timestamps,TP9,Fp1,Fp2,TP10,Marker
1685051972.653021,-1000.0,-1000.0,-264.6484375,552.24609375,0
1685051972.6567836,-492.1875,-1000.0,-323.2421875,-708.49609375,0
1685051972.660546,847.65625,62.01171875,-335.9375,-1000.0,0
1685051972.6643023,-881.34765625,-824.21875,-157.2265625,-999.51171875,0
1685051972.6680584,46.38671875,20.01953125,-262.20703125,-909.66796875,0
1685051972.6718144,-1000.0,-1000.0,-510.7421875,82.51953125,0
1685051972.6755707,-748.53515625,-1000.0,-526.85546875,-588.37890625,0
1685051972.679327,594.7265625,-105.95703125,-307.6171875,-1000.0,0
1685051972.683083,-814.453125,-811.03515625,-102.05078125,-947.265625,0
1685051972.686839,148.4375,126.953125,-190.4296875,-1000.0,0
1685051972.6905954,-1000.0,-1000.0,-486.81640625,101.5625,0
1685051972.6943517,-1000.0,-1000.0,-394.53125,-231.93359375,0
1685051972.6981077,242.1875,-227.05078125,-177.24609375,-1000.0,0
1685051972.7018638,-771.484375,-828.61328125,-223.6328125,-923.828125,0
1685051972.70562,137.6953125,216.796875,-246.58203125,-1000.0,0
1685051972.709376,-1000.0,-1000.0,-360.83984375,57.6171875,0
1685051972.7131321,-1000.0,-1000.0,-470.21484375,-52.24609375,0
1685051972.7168884,-12.20703125,-350.5859375,-398.92578125,-1000.0,0
1685051972.7206445,-778.80859375,-879.39453125,-208.49609375,-906.25,0
1685051972.7244005,140.13671875,325.1953125,-219.23828125,-1000.0,0
1685051972.7281566,-1000.0,-971.6796875,-401.3671875,-37.109375,0
1685051972.7319126,-1000.0,-1000.0,-501.953125,167.48046875,0
1685051972.7356687,-239.74609375,-509.765625,-386.71875,-1000.0,0
1685051972.7394247,-823.2421875,987.3046875,-66.89453125,-930.6640625,0
1685051972.743181,252.9296875,474.609375,-172.36328125,-1000.0,0
1685051972.746937,-1000.0,-896.97265625,-490.234375,-87.40234375,0
1685051972.750693,-1000.0,-1000.0,-506.34765625,245.60546875,0
1685051972.7545588,-260.7421875,-636.23046875,-391.6015625,-1000.0,0
1685051972.7584245,-837.890625,831.54296875,-220.703125,-945.3125,0
1685051972.7622902,418.9453125,659.1796875,-221.19140625,-1000.0,0
1685051972.766156,-931.15234375,-766.6015625,-337.890625,-97.65625,0
1685051972.7700217,-1000.0,-1000.0,-427.734375,258.30078125,0
1685051972.7738876,-264.16015625,-815.4296875,-394.04296875,-1000.0,0
1685051972.7777534,-873.046875,545.8984375,-211.9140625,-937.5,0
1685051972.781619,582.51953125,849.12109375,-63.4765625,-1000.0,0
1685051972.7854848,-798.33984375,-599.12109375,-204.1015625,-274.90234375,0
1685051972.7893505,-1000.0,-1000.0,-533.203125,250.48828125,0
1685051972.7932162,-416.9921875,-937.5,-475.09765625,-1000.0,0
1685051972.797082,991.2109375,270.99609375,-245.1171875,-960.44921875,0
1685051972.8006878,841.796875,-988.76953125,-195.80078125,-1000.0,0
1685051972.8042936,-551.7578125,-369.140625,-401.85546875,-524.4140625,0
1685051972.8078995,-1000.0,-1000.0,-533.69140625,208.984375,0
1685051972.8115053,-480.46875,-1000.0,-404.78515625,-930.6640625,0
1685051972.8151112,817.87109375,60.05859375,-236.81640625,-1000.0,0
1685051972.818717,-936.03515625,-880.37109375,-143.5546875,-1000.0,0
1685051972.8223228,-230.95703125,-143.06640625,-242.1875,-725.09765625,0
1685051972.8259287,-1000.0,-1000.0,-252.9296875,376.46484375,0
1685051972.8295345,-756.34765625,-1000.0,-274.4140625,-610.83984375,0
1685051972.8331404,570.80078125,-85.9375,-333.0078125,-1000.0,0
1685051972.8367462,-830.078125,-826.171875,-164.0625,-967.7734375,0
1685051972.840352,-37.109375,25.390625,-239.2578125,-1000.0,0
1685051972.8441236,-1000.0,-1000.0,-481.4453125,-78.125,0
1685051972.8478951,-929.19921875,-1000.0,-507.8125,-559.5703125,0
1685051972.851667,316.40625,-181.640625,-282.71484375,-1000.0,1
1685051972.8554385,-777.34375,-818.84765625,-146.484375,-941.40625,0
1685051972.85921,133.7890625,149.90234375,-267.08984375,-1000.0,0
1685051972.8629816,-1000.0,-1000.0,-397.4609375,75.68359375,0
1685051972.866753,-1000.0,-1000.0,-298.33984375,-179.6875,0
1685051972.8705246,96.6796875,-264.6484375,-71.2890625,-1000.0,0
1685051972.8742962,-769.04296875,-841.30859375,-106.93359375,-907.2265625,0
1685051972.878068,144.04296875,287.59765625,-235.3515625,-1000.0,0
1685051972.8818395,-1000.0,-981.93359375,-367.67578125,13.671875,0
1685051972.885611,-1000.0,-1000.0,-447.75390625,86.42578125,0
1685051972.890502,-19.53125,-321.2890625,-367.1875,-1000.0,0
1685051972.8953931,-778.3203125,-890.625,-167.48046875,-920.41015625,0
1685051972.900284,227.05078125,458.0078125,-142.08984375,-1000.0,0
1685051972.905175,-995.60546875,-860.83984375,-386.23046875,-66.40625,0
1685051972.9100661,-1000.0,-1000.0,-494.62890625,192.3828125,0
1685051972.914957,-184.5703125,-404.78515625,-290.0390625,-1000.0,0
1685051972.919848,-822.75390625,-985.83984375,25.87890625,-937.01171875,0
1685051972.9247391,451.66015625,668.9453125,-57.12890625,-1000.0,0
1685051972.92963,-902.34375,-669.43359375,-343.26171875,-77.1484375,0
1685051972.934521,-1000.0,-1000.0,-362.3046875,261.23046875,0
1685051972.939412,-232.91015625,-499.51171875,-247.0703125,-1000.0,0
1685051972.944303,-896.97265625,875.0,-175.29296875,-943.359375,0
1685051972.94811,710.44921875,874.51171875,-184.08203125,-1000.0,0
1685051972.951917,-668.9453125,-435.546875,-286.1328125,-117.1875,0
1685051972.955724,-1000.0,-1000.0,-397.4609375,290.52734375,0
1685051972.959531,-192.3828125,-605.46875,-397.4609375,-1000.0,0
1685051972.963338,-969.7265625,709.9609375,-205.56640625,-941.89453125,0
1685051972.967145,956.0546875,-981.93359375,3.90625,-1000.0,0
1685051972.970952,-302.734375,-211.42578125,-149.4140625,-237.3046875,0
1685051972.9747589,-1000.0,-1000.0,-447.265625,384.27734375,0
1685051972.978566,-181.15234375,-749.51171875,-410.64453125,-998.53515625,0
1685051972.982373,994.62890625,512.6953125,-132.8125,-969.7265625,0
1685051972.9861798,-951.66015625,-868.65234375,-15.13671875,-1000.0,0
1685051972.989987,-35.15625,-37.59765625,-229.4921875,-427.24609375,0
1685051972.9938116,-1000.0,-1000.0,-430.6640625,559.08203125,0
1685051972.9976363,-338.37890625,-891.6015625,-345.21484375,-768.06640625,0
1685051973.001461,928.7109375,288.0859375,-168.45703125,-1000.0,0
1685051973.005286,-905.76171875,-817.87109375,-146.97265625,-1000.0,0
1685051973.0091107,145.01953125,79.1015625,-263.671875,-578.61328125,0
1685051973.0129354,-1000.0,-1000.0,-328.125,707.51953125,0
1685051973.01676,-530.76171875,-998.046875,-346.19140625,-463.37890625,0
1685051973.0205848,841.796875,88.37890625,-261.23046875,-1000.0,0
1685051973.0244098,-869.62890625,-809.08203125,-86.9140625,-996.58203125,0
1685051973.0282345,199.21875,175.29296875,-82.51953125,-889.6484375,0
1685051973.0320592,-1000.0,-1000.0,-373.046875,510.25390625,0
1685051973.035884,-732.421875,-1000.0,-466.796875,-176.7578125,0
1685051973.0396097,668.9453125,8.30078125,-206.54296875,-1000.0,0
1685051973.0433357,-825.68359375,-824.21875,-39.55078125,-930.6640625,0
1685051973.0470614,161.62109375,278.80859375,-190.4296875,-1000.0,0
1685051973.0507872,-1000.0,-994.62890625,-426.26953125,291.015625,0
1685051973.0545132,-959.47265625,-1000.0,-356.93359375,106.93359375,0
1685051973.058239,308.10546875,-117.1875,-128.90625,-1000.0,0
1685051973.0619648,-779.78515625,-853.515625,-68.84765625,-926.26953125,0
1685051973.0656908,166.9921875,380.37109375,-216.30859375,-1000.0,0
1685051973.0694165,-1000.0,-904.78515625,-262.6953125,115.72265625,0
1685051973.0731423,-1000.0,-1000.0,-267.08984375,203.61328125,0
1685051973.0768683,-35.64453125,-321.2890625,-343.26171875,-1000.0,0
1685051973.080594,-782.2265625,-908.69140625,-180.17578125,-925.29296875,0
1685051973.0854702,303.22265625,529.78515625,-160.64453125,-1000.0,0
1685051973.0903463,-960.9375,-794.43359375,-382.8125,-47.36328125,0
1685051973.0952222,-1000.0,-1000.0,-500.48828125,255.37109375,0
1685051973.1000984,-230.46875,-458.49609375,-319.82421875,-1000.0,0
1685051973.1049745,-838.8671875,966.30859375,-62.98828125,-945.3125,0
1685051973.1098504,469.7265625,693.84765625,-65.91796875,-1000.0,0
1685051973.1147265,-899.90234375,-663.57421875,-303.22265625,-57.12890625,0
1685051973.1196027,-1000.0,-1000.0,-416.015625,279.296875,0
1685051973.1244788,-235.83984375,-623.046875,-240.234375,-1000.0,0
1685051973.129355,-884.27734375,756.8359375,-140.625,-940.4296875,0
1685051973.1342309,658.203125,885.25390625,-207.51953125,-1000.0,0
1685051973.139107,-728.02734375,-479.00390625,-313.4765625,-147.4609375,0
1685051973.1417255,-1000.0,-1000.0,-436.5234375,316.40625,0
1685051973.1443439,-247.0703125,-796.38671875,-447.265625,-1000.0,0
1685051973.1469624,-951.171875,497.0703125,-260.7421875,-945.80078125,0
1685051973.149581,850.09765625,-979.00390625,-125.48828125,-1000.0,0
1685051973.1521995,-466.796875,-311.03515625,-270.99609375,-345.21484375,0
1685051973.154818,-1000.0,-1000.0,-426.7578125,394.04296875,0
1685051973.1574364,-403.80859375,-926.7578125,-362.79296875,-949.21875,0
1685051973.160055,927.734375,241.2109375,-82.03125,-995.1171875,0
1685051973.1626735,-972.16796875,-879.8828125,-36.1328125,-1000.0,0
1685051973.1652918,-220.21484375,-135.7421875,-317.87109375,-574.21875,0
1685051973.1679103,-1000.0,-1000.0,-504.39453125,404.78515625,0
1685051973.170529,-625.48828125,-1000.0,-314.94140625,-758.7890625,0
1685051973.1742687,734.375,3.41796875,-90.33203125,-1000.0,0
1685051973.1780088,-863.76953125,-825.1953125,-182.12890625,-1000.0,0
1685051973.1817486,-63.4765625,12.20703125,-283.203125,-785.64453125,0
1685051973.1854887,-1000.0,-1000.0,-368.65234375,408.203125,0
1685051973.1892285,-891.11328125,-1000.0,-417.96875,-491.2109375,0
1685051973.1929684,388.671875,-145.01953125,-261.71875,-1000.0,0
1685051973.1967084,-789.0625,-818.84765625,-89.84375,-983.88671875,0
1685051973.2004483,49.31640625,89.84375,-80.078125,-947.75390625,0
1685051973.2041883,-1000.0,-1000.0,-296.875,411.1328125,0
1685051973.2079282,-1000.0,-1000.0,-517.578125,-186.03515625,0
1685051973.2116683,74.70703125,-266.11328125,-294.921875,-1000.0,0
1685051973.215408,-766.6015625,-838.8671875,-38.0859375,-906.73828125,0
1685051973.219169,135.7421875,193.84765625,-215.33203125,-1000.0,0
1685051973.2229297,-1000.0,-1000.0,-472.65625,86.9140625,0
1685051973.2266905,-1000.0,-1000.0,-460.9375,59.08203125,0
1685051973.2304513,-161.1328125,-397.94921875,-318.359375,-1000.0,0
1685051973.2342122,-806.640625,-899.90234375,-188.96484375,-921.38671875,0
1685051973.2379732,156.73828125,311.03515625,-177.24609375,-1000.0,0
1685051973.241734,-1000.0,-990.234375,-230.95703125,21.97265625,0
1685051973.2454948,-1000.0,-1000.0,-292.96875,203.125,0
1685051973.2492557,-257.8125,-534.1796875,-358.3984375,-1000.0,0
1685051973.2530165,-829.58984375,971.6796875,-184.5703125,-930.17578125,0
1685051973.2567773,200.1953125,455.078125,-119.140625,-1000.0,0
1685051973.260538,-1000.0,-923.33984375,-347.16796875,-83.0078125,0
1685051973.26548,-1000.0,-1000.0,-511.23046875,243.65234375,0
1685051973.270422,-263.671875,-690.91796875,-380.859375,-1000.0,0
1685051973.2753642,-832.51953125,763.18359375,-141.6015625,-940.4296875,0
1685051973.280306,356.93359375,659.1796875,-166.015625,-1000.0,0
1685051973.285248,-955.56640625,-780.76171875,-376.953125,-153.3203125,0
1685051973.2901902,-1000.0,-1000.0,-423.33984375,254.8828125,0
1685051973.2951322,-350.5859375,-837.40234375,-198.73046875,-1000.0,0
1685051973.300074,-889.16015625,513.671875,-94.23828125,-945.3125,0
1685051973.305016,539.55078125,864.2578125,-187.98828125,-1000.0,0
1685051973.309958,-855.95703125,-583.0078125,-289.55078125,-247.0703125,0
1685051973.3149002,-1000.0,-1000.0,-412.109375,267.578125,0
1685051973.319842,-480.46875,-939.453125,-411.1328125,-1000.0,0
1685051973.3235567,982.91015625,272.94921875,-195.80078125,-955.56640625,0
1685051973.3272715,787.109375,-996.58203125,-9.27734375,-1000.0,0
1685051973.330986,-627.44140625,-385.25390625,-171.875,-474.12109375,0
1685051973.3347008,-1000.0,-1000.0,-469.23828125,270.99609375,0
1685051973.3384154,-651.85546875,-1000.0,-454.58984375,-934.08203125,0
1685051973.3421302,755.37109375,43.45703125,-161.1328125,-1000.0,0
1685051973.3458447,-956.54296875,-884.765625,-33.69140625,-1000.0,0
1685051973.3495593,-339.84375,-158.203125,-259.27734375,-696.77734375,0
1685051973.353274,-1000.0,-1000.0,-456.0546875,312.98828125,0
1685051973.3569887,-895.01953125,-1000.0,-301.26953125,-695.3125,0
1685051973.3607035,380.37109375,-119.62890625,-121.58203125,-1000.0,0
1685051973.364418,-816.40625,-833.0078125,-154.78515625,-1000.0,0
1685051973.3683822,-145.01953125,2.9296875,-232.91015625,-866.69921875,0
1685051973.3723462,-1000.0,-1000.0,-374.0234375,397.94921875,0
1685051973.3763103,-1000.0,-1000.0,-390.13671875,-368.1640625,0
1685051973.3802743,76.171875,-236.328125,-234.375,-1000.0,0
1685051973.3842385,-774.4140625,-835.44921875,-106.93359375,-974.12109375,0
1685051973.3882027,7.8125,98.6328125,-27.83203125,-951.171875,0
1685051973.3921666,-1000.0,-1000.0,-240.234375,468.26171875,0
1685051973.3961308,-1000.0,-1000.0,-467.28515625,-47.8515625,0
1685051973.4000947,-129.39453125,-351.5625,-267.08984375,-1000.0,0
1685051973.404059,-793.45703125,-870.1171875,-21.97265625,-914.0625,0
1685051973.4080229,151.3671875,209.47265625,-166.9921875,-1000.0,0
1685051973.411987,-1000.0,-1000.0,-404.78515625,179.6875,0
1685051973.415592,-1000.0,-1000.0,-403.3203125,210.9375,0
1685051973.4191966,-255.859375,-485.3515625,-252.44140625,-1000.0,0
1685051973.4228015,-830.078125,-961.42578125,-121.09375,-941.40625,0
1685051973.4264064,170.41015625,329.58984375,-152.34375,-1000.0,0
1685051973.4300113,-1000.0,-999.51171875,-298.828125,131.8359375,0
1685051973.4336162,-1000.0,-1000.0,-340.8203125,285.15625,0
1685051973.4372208,-257.8125,-634.27734375,-233.88671875,-1000.0,0
1685051973.4408257,-829.58984375,872.55859375,-101.5625,-991.2109375,0
1685051973.4444306,194.82421875,487.79296875,20.01953125,-1000.0,0
1685051973.4480352,-1000.0,-924.8046875,-63.96484375,371.09375,0
1685051973.4516401,-1000.0,-1000.0,-401.85546875,335.44921875,0
1685051973.455245,-308.10546875,-772.94921875,-356.93359375,-1000.0,0
1685051973.4590406,-848.6328125,651.3671875,-116.69921875,-918.45703125,0
1685051973.4628363,380.859375,716.30859375,-114.2578125,-1000.0,0
1685051973.466632,-944.3359375,-735.83984375,-325.1953125,-68.84765625,0
1685051973.4704273,-1000.0,-1000.0,-425.78125,479.98046875,0
1685051973.474223,-444.82421875,-839.84375,-297.36328125,-997.0703125,0
1685051973.4780185,-939.94140625,484.86328125,-88.8671875,-975.5859375,0
1685051973.4818141,592.28515625,908.203125,-62.01171875,-1000.0,0
1685051973.4856098,-827.1484375,-519.04296875,-227.05078125,-118.1640625,0
1685051973.4894052,-1000.0,-1000.0,-174.8046875,851.5625,0
1685051973.4932008,-549.8046875,-956.0546875,-179.6875,-664.55078125,0
1685051973.4969964,910.64453125,205.078125,-216.30859375,-1000.0,0
1685051973.500792,890.13671875,-935.05859375,-42.96875,-1000.0,0
1685051973.5045857,-513.671875,-259.765625,-154.296875,-223.6328125,0
1685051973.5083797,-1000.0,-1000.0,-422.8515625,944.82421875,0
1685051973.5121737,-678.7109375,-1000.0,-408.69140625,-486.81640625,0
1685051973.5159674,683.10546875,35.15625,-151.3671875,-1000.0,0
1685051973.519761,-880.37109375,-844.23828125,-18.06640625,-1000.0,0
1685051973.523555,-179.6875,-41.015625,-139.16015625,-280.2734375,0
1685051973.527349,-1000.0,-1000.0,-323.2421875,-863.28125,0
1685051973.5311427,-844.23828125,-1000.0,-214.84375,-73.2421875,0
1685051973.5349364,440.91796875,-89.35546875,3.90625,-1000.0,0
1685051973.5387304,-802.734375,-812.5,-7.8125,-1000.0,0
1685051973.5425243,20.5078125,99.609375,-100.09765625,-305.6640625,0
1685051973.546318,-1000.0,-1000.0,-251.953125,-841.796875,0
1685051973.550002,-981.93359375,-1000.0,-307.12890625,128.90625,0
1685051973.5536864,240.72265625,-162.59765625,-208.0078125,-1000.0,0
1685051973.5573707,-771.484375,-815.4296875,-37.109375,-1000.0,0
1685051973.5610547,145.01953125,233.88671875,-81.54296875,-337.40234375,0
1685051973.5647388,-1000.0,-1000.0,-298.828125,-856.93359375,0
1685051973.568423,-1000.0,-1000.0,-330.078125,196.2890625,0
1685051973.5721073,90.8203125,-225.09765625,-125.0,-1000.0,0
1685051973.5757914,-770.01953125,-849.609375,130.37109375,-1000.0,0
1685051973.5794754,145.99609375,405.2734375,5.37109375,-370.1171875,0
1685051973.5831597,-1000.0,-894.04296875,-312.98828125,-875.9765625,0
1685051973.586844,-1000.0,-1000.0,-337.890625,365.72265625,0
1685051973.590528,-28.80859375,-269.04296875,-174.31640625,-960.44921875,0
1685051973.5943923,-783.69140625,-910.64453125,-17.578125,-1000.0,0
1685051973.5982566,366.2109375,621.09375,-88.37890625,-410.15625,0
1685051973.6021209,-937.98828125,-683.59375,-201.66015625,-931.15234375,0
1685051973.605985,-1000.0,-1000.0,-244.62890625,596.19140625,0
1685051973.6098492,-145.99609375,-325.68359375,-243.1640625,-815.91796875,0
1685051973.6137135,-851.07421875,-985.83984375,-44.43359375,-1000.0,0
1685051973.6175778,621.58203125,821.2890625,128.41796875,-307.12890625,0
1685051973.621442,-754.39453125,-440.91796875,-24.4140625,-968.75,0
1685051973.6253061,-1000.0,-1000.0,-328.125,838.37890625,0
1685051973.6291704,-185.546875,-395.01953125,-279.78515625,-489.2578125,0
1685051973.6330347,-966.30859375,912.109375,-36.62109375,-1000.0,0
1685051973.636899,948.73046875,994.140625,-18.06640625,-591.796875,0
1685051973.641675,-312.98828125,-162.109375,-252.44140625,748.53515625,0
1685051973.6464508,-1000.0,-1000.0,-325.68359375,-897.94921875,0
1685051973.6512268,-169.921875,-493.1640625,-194.3359375,-104.00390625,0
1685051973.6560028,993.65234375,804.19921875,-47.8515625,-1000.0,0
1685051973.6607785,-939.453125,-906.25,-20.99609375,-760.7421875,0
1685051973.6655545,-17.578125,18.06640625,-145.01953125,567.3828125,0
1685051973.6703305,-1000.0,-1000.0,-72.265625,-832.03125,0
1685051973.6751063,-174.31640625,-617.67578125,-62.01171875,5.37109375,0
1685051973.6798823,986.81640625,666.50390625,-122.55859375,-1000.0,0
1685051973.6846583,-916.9921875,-853.02734375,20.01953125,-850.09765625,0
1685051973.689434,200.1953125,142.578125,-97.16796875,427.24609375,0
1685051973.69421,-1000.0,-1000.0,-345.21484375,-797.8515625,0
1685051973.6979895,-241.69921875,-764.6484375,-348.6328125,99.609375,0
1685051973.701769,986.81640625,495.1171875,-100.5859375,-1000.0,0
1685051973.7055485,-918.9453125,-828.125,25.390625,-1000.0,0
1685051973.709328,229.00390625,266.6015625,-144.04296875,25.87890625,0
1685051973.7131076,-1000.0,-1000.0,-315.4296875,-779.296875,0
1685051973.716887,-375.9765625,-909.66796875,-164.55078125,157.71484375,0
1685051973.7206664,931.640625,313.96484375,64.94140625,-1000.0,0
1685051973.724446,-900.390625,-832.51953125,4.8828125,-1000.0,0
1685051973.7282255,281.73828125,411.62109375,-126.46484375,-160.64453125,0
1685051973.732005,-1000.0,-911.62109375,-206.54296875,-808.59375,0
1685051973.7357845,-517.578125,-1000.0,-259.765625,187.5,0
1685051973.739564,854.4921875,163.0859375,-192.3828125,-1000.0,0
1685051973.7433767,-882.32421875,-858.88671875,-23.92578125,-1000.0,0
1685051973.7471895,448.73046875,562.5,-59.5703125,-190.91796875,0
1685051973.7510023,-1000.0,-730.95703125,-299.31640625,-815.91796875,0
1685051973.7548153,-776.85546875,-1000.0,-392.578125,308.59375,0
1685051973.7586281,644.04296875,-3.90625,-199.70703125,-971.6796875,0
1685051973.762441,-862.79296875,-888.671875,64.453125,-1000.0,0
1685051973.7662537,593.75,701.66015625,32.2265625,-260.7421875,0
1685051973.7700665,-829.1015625,-551.7578125,-248.53515625,-865.72265625,0
1685051973.7738795,-1000.0,-1000.0,-343.75,556.640625,0
1685051973.7776923,358.88671875,-123.53515625,-53.7109375,-809.5703125,0
1685051973.781505,-877.9296875,-930.6640625,52.734375,-1000.0,0
1685051973.785318,794.43359375,842.28515625,-110.3515625,-330.56640625,0
1685051973.789082,-515.13671875,-351.07421875,-254.8828125,-939.453125,0
1685051973.7928462,-1000.0,-1000.0,-332.51953125,723.6328125,0
1685051973.7966104,118.1640625,-229.4921875,-297.8515625,-655.76171875,0
1685051973.8003745,-915.0390625,-982.421875,-142.578125,-1000.0,0
1685051973.8041387,942.3828125,940.4296875,-53.7109375,-355.46875,0
1685051973.8079028,-253.90625,-191.89453125,-183.10546875,976.5625,0
1685051973.8116672,-1000.0,-1000.0,-340.33203125,931.640625,0
1685051973.8154314,-100.5859375,-367.67578125,-346.6796875,-369.62890625,0
1685051973.8191955,-979.4921875,925.29296875,3.41796875,-1000.0,0
1685051973.8229597,-960.44921875,-964.35546875,149.4140625,-652.34375,0
1685051973.8267238,-60.05859375,-53.22265625,-239.2578125,689.94140625,0
1685051973.830488,-1000.0,-1000.0,-433.59375,-880.37109375,0
1685051973.834294,-174.8046875,-528.80859375,-288.57421875,-131.8359375,0
1685051973.8381004,991.69921875,771.484375,-106.93359375,-1000.0,0
1685051973.8419065,-922.36328125,-888.18359375,-118.1640625,-904.296875,0
1685051973.8457127,111.81640625,54.19921875,-253.90625,339.84375,0
1685051973.8495188,-1000.0,-1000.0,-375.9765625,-801.26953125,0
1685051973.853325,-187.98828125,-680.17578125,-319.3359375,20.5078125,0
1685051973.8571312,994.140625,595.703125,-148.4375,-1000.0,0
1685051973.8609374,-917.48046875,-841.30859375,-69.82421875,-978.515625,0
1685051973.8647435,225.5859375,167.96875,-70.80078125,241.2109375,0
1685051973.8685498,-1000.0,-1000.0,-310.546875,-783.203125,0
1685051973.872356,-244.62890625,-808.59375,-433.10546875,26.3671875,0
1685051973.876162,987.79296875,439.94140625,-145.5078125,-1000.0,0
1685051973.8798666,-918.45703125,-827.63671875,43.45703125,-1000.0,0
1685051973.8835711,242.67578125,325.68359375,-203.61328125,-241.2109375,0
1685051973.8872755,-1000.0,-1000.0,-429.6875,-826.171875,0
1685051973.89098,-346.19140625,-922.36328125,-363.76953125,120.1171875,0
1685051973.8946846,937.5,317.3828125,-206.54296875,-1000.0,0
1685051973.8983889,-909.1796875,-847.16796875,-60.546875,-1000.0,0
1685051973.9020934,444.82421875,486.81640625,-144.53125,-394.53125,0
1685051973.905798,-1000.0,-839.84375,-259.27734375,-888.671875,0
1685051973.9095025,-494.62890625,-1000.0,-207.03125,157.71484375,0
1685051973.913207,899.90234375,178.7109375,-248.046875,-1000.0,0
1685051973.9169114,-924.8046875,-878.41796875,-145.5078125,-977.05078125,0
1685051973.920616,641.6015625,654.78515625,-153.80859375,-1000.0,0
1685051973.9244666,-904.78515625,-615.72265625,-367.1875,391.6015625,0
1685051973.9283175,-757.8125,-1000.0,-429.6875,221.6796875,0
1685051973.9321682,738.76953125,-11.71875,-257.32421875,-1000.0,0
1685051973.936019,-911.1328125,-896.484375,-59.5703125,-916.50390625,0
1685051973.9398696,738.76953125,743.1640625,-132.8125,-1000.0,0
1685051973.9437203,-643.5546875,-488.76953125,-333.49609375,-20.99609375,0
1685051973.9475713,-1000.0,-1000.0,-376.46484375,246.58203125,0
1685051973.951422,298.33984375,-181.640625,-186.5234375,-1000.0,0
1685051973.9552727,-865.72265625,-932.6171875,-96.19140625,-939.453125,0
1685051973.9591236,776.85546875,812.5,-239.74609375,-1000.0,0
1685051973.9629743,-513.18359375,-407.2265625,-352.05078125,-110.3515625,0
1685051973.966825,-1000.0,-1000.0,-436.03515625,218.26171875,0
1685051973.970461,-56.15234375,-370.60546875,-425.78125,-1000.0,0
1685051973.9740968,-855.46875,-982.91015625,-243.1640625,-990.234375,0
1685051973.9777327,725.5859375,789.0625,-188.96484375,-1000.0,0
1685051973.9813688,-665.0390625,-535.64453125,-362.79296875,-32.2265625,0
1685051973.9850047,-1000.0,-1000.0,-479.00390625,143.5546875,0
1685051973.9886405,-187.5,-595.21484375,-416.015625,-1000.0,0
1685051973.9922764,-969.23828125,731.4453125,-94.7265625,-951.66015625,0
1685051973.9959123,943.359375,-998.53515625,50.29296875,-1000.0,0
1685051973.9995484,-320.3125,-262.6953125,-312.98828125,-567.3828125,0
1685051974.0031843,-1000.0,-1000.0,-552.734375,-28.3203125,0
1685051974.0068202,-223.6328125,-826.171875,-460.44921875,-1000.0,0
1685051974.010456,-997.0703125,425.78125,-280.76171875,-992.1875,0
1685051974.0153837,-990.72265625,-898.4375,-227.05078125,-1000.0,0
1685051974.0203116,-172.36328125,-158.69140625,-354.00390625,-753.90625,0
1685051974.0252392,-1000.0,-1000.0,-497.0703125,-165.52734375,0
1685051974.030167,-474.12109375,-992.67578125,-500.48828125,-922.36328125,0
1685051974.0350947,873.046875,104.4921875,-329.58984375,-1000.0,0
1685051974.0400224,-907.2265625,-845.703125,-146.97265625,-1000.0,0
1685051974.0449502,-82.03125,-53.7109375,-127.9296875,-895.5078125,0
1685051974.049878,-1000.0,-1000.0,-371.58203125,-225.09765625,0
1685051974.0548058,-766.6015625,-1000.0,-540.0390625,-819.3359375,0
1685051974.0597334,567.87109375,-103.02734375,-304.6875,-1000.0,0
1685051974.0646613,-817.87109375,-820.3125,-96.19140625,-966.30859375,0
1685051974.069589,13.18359375,52.734375,-295.41015625,-1000.0,0
1685051974.0733595,-1000.0,-1000.0,-543.45703125,-330.56640625,0
1685051974.0771303,-1000.0,-1000.0,-506.34765625,-632.8125,0
1685051974.080901,174.31640625,-239.2578125,-319.3359375,-1000.0,0
1685051974.0846715,-766.6015625,-832.51953125,-231.4453125,-933.59375,0
1685051974.0884423,123.53515625,145.99609375,-324.21875,-1000.0,0
1685051974.092213,-1000.0,-1000.0,-417.48046875,-142.08984375,0
1685051974.0959835,-1000.0,-1000.0,-431.640625,-239.2578125,0
1685051974.0997543,-73.2421875,-365.234375,-380.859375,-1000.0,0
1685051974.103525,-788.0859375,-877.44140625,-244.62890625,-925.29296875,0
1685051974.1072955,146.484375,247.0703125,-109.375,-1000.0,0
1685051974.1110663,-1000.0,-1000.0,-228.515625,-62.98828125,0
1685051974.114837,-1000.0,-1000.0,-538.57421875,-44.43359375,0
1685051974.1186364,-247.55859375,-510.7421875,-423.828125,-1000.0,0
1685051974.1224358,-827.63671875,-991.69921875,-171.875,-912.109375,0
1685051974.1262352,168.9453125,383.30078125,-229.98046875,-1000.0,0
1685051974.1300347,-1000.0,-971.19140625,-467.28515625,-100.5859375,0
1685051974.1338341,-1000.0,-1000.0,-526.85546875,158.203125,0
1685051974.1376333,-264.16015625,-660.64453125,-305.17578125,-1000.0,0
1685051974.1414328,-833.49609375,821.2890625,-138.671875,-933.59375,0
1685051974.1452322,326.171875,577.63671875,-227.5390625,-1000.0,0
1685051974.1490316,-1000.0,-873.046875,-374.0234375,-119.140625,0
1685051974.152831,-1000.0,-1000.0,-376.953125,247.55859375,0
1685051974.1566305,-106.93359375,-736.81640625,-346.6796875,-1000.0,0
